TS,vejnavn,beskrivelse,taelling_type,KATEGORI,ÅR,ANTAL 7-8,ANTAL 8-9,ANTAL 9-10,ANTAL 10-11,ANTAL 11-12,ANTAL 12-13,ANTAL 13-14,ANTAL 14-15,ANTAL 15-16,ANTAL 16-17,ANTAL 17-18,ANTAL 18-19,TOTAL,længdegrader,bredegrader
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,B: TUNG TRAFIK I ALT,2013,2.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,23.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,CYK+KNALL,2013,217.0,576.0,211.0,137.0,166.0,111.0,117.0,177.0,284.0,488.0,307.0,203.0,2994.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,CYKLER + KNALLERTER,2013,216.0,569.0,208.0,134.0,165.0,109.0,114.0,176.0,283.0,483.0,303.0,201.0,2961.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,KØRETØJER ,2013,1269.0,1365.0,1140.0,1036.0,1031.0,1023.0,1002.0,1191.0,1240.0,1340.0,1133.0,840.0,13610.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,LADCYKLER,2013,1.0,7.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,5.0,4.0,2.0,33.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,LASTBILER,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,PERSONBILER + MC,2013,996.0,1157.0,876.0,769.0,784.0,803.0,761.0,880.0,1044.0,1175.0,1018.0,749.0,11012.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,"VAREVOGNE (MAX. 3,5 T)",2013,271.0,207.0,261.0,266.0,246.0,218.0,238.0,310.0,193.0,163.0,112.0,90.0,2575.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,A: LET TRAFIK I ALT,2014,1263.0,1303.0,981.0,829.0,798.0,917.0,902.0,1090.0,1210.0,1186.0,1099.0,839.0,12417.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,B: TUNG TRAFIK I ALT,2014,2.0,4.0,0.0,2.0,0.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,18.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,CYK+KNALL,2014,193.0,417.0,180.0,78.0,91.0,117.0,108.0,128.0,156.0,369.0,269.0,127.0,2233.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,CYKLER + KNALLERTER,2014,188.0,411.0,178.0,78.0,87.0,114.0,105.0,128.0,155.0,365.0,268.0,124.0,2201.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,KØRETØJER ,2014,1265.0,1307.0,981.0,831.0,798.0,919.0,906.0,1093.0,1210.0,1186.0,1100.0,839.0,12435.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,LADCYKLER,2014,5.0,6.0,2.0,0.0,4.0,3.0,3.0,0.0,1.0,4.0,1.0,3.0,32.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,LASTBILER,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,PERSONBILER + MC,2014,978.0,1080.0,728.0,579.0,585.0,673.0,657.0,825.0,982.0,1044.0,973.0,744.0,9848.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,"VAREVOGNE (MAX. 3,5 T)",2014,285.0,223.0,253.0,250.0,213.0,244.0,245.0,265.0,228.0,142.0,126.0,95.0,2569.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,A: LET TRAFIK I ALT,2015,1103.0,1190.0,879.0,861.0,786.0,867.0,894.0,954.0,1083.0,1147.0,1030.0,793.0,11587.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,B: TUNG TRAFIK I ALT,2015,3.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,10.0,25.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,CYK+KNALL,2015,179.0,423.0,175.0,114.0,130.0,123.0,137.0,152.0,222.0,302.0,256.0,155.0,2368.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,CYKLER + KNALLERTER,2015,179.0,412.0,167.0,111.0,127.0,120.0,134.0,147.0,215.0,301.0,253.0,155.0,2321.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,KØRETØJER ,2015,1106.0,1191.0,879.0,863.0,787.0,871.0,895.0,956.0,1084.0,1147.0,1030.0,803.0,11612.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,LADCYKLER,2015,0.0,11.0,8.0,3.0,3.0,3.0,3.0,5.0,7.0,1.0,3.0,0.0,47.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,LASTBILER,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,PERSONBILER + MC,2015,854.0,983.0,684.0,632.0,556.0,670.0,701.0,694.0,883.0,1021.0,908.0,705.0,9291.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,"VAREVOGNE (MAX. 3,5 T)",2015,249.0,207.0,195.0,229.0,230.0,197.0,193.0,260.0,200.0,126.0,122.0,88.0,2296.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,A: LET TRAFIK I ALT,2018,1292.0,1349.0,1030.0,869.0,939.0,919.0,965.0,1074.0,1223.0,1406.0,1125.0,784.0,12975.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,B: TUNG TRAFIK I ALT,2018,7.0,8.0,6.0,3.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,41.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,CYK+KNALL,2018,389.0,900.0,358.0,173.0,200.0,207.0,231.0,260.0,456.0,622.0,427.0,287.0,4510.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,CYKLER + KNALLERTER,2018,381.0,874.0,345.0,166.0,195.0,194.0,217.0,256.0,443.0,616.0,422.0,285.0,4394.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,KØRETØJER ,2018,1299.0,1357.0,1036.0,872.0,944.0,920.0,968.0,1076.0,1225.0,1408.0,1127.0,784.0,13016.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,LADCYKLER,2018,8.0,26.0,13.0,7.0,5.0,13.0,14.0,4.0,13.0,6.0,5.0,2.0,116.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,LASTBILER,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,PERSONBILER + MC,2018,1030.0,1159.0,804.0,629.0,679.0,717.0,729.0,832.0,1033.0,1299.0,1038.0,722.0,10671.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,"VAREVOGNE (MAX. 3,5 T)",2018,262.0,190.0,226.0,240.0,260.0,202.0,236.0,242.0,190.0,107.0,87.0,62.0,2304.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,A: LET TRAFIK I ALT,2020,1131.0,1115.0,859.0,804.0,818.0,810.0,796.0,1065.0,1264.0,1246.0,1086.0,689.0,11683.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,B: TUNG TRAFIK I ALT,2020,1.0,0.0,1.0,5.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,18.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,CYK+KNALL,2020,631.0,1379.0,560.0,280.0,232.0,267.0,272.0,401.0,739.0,1001.0,790.0,490.0,7042.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,CYKLER + KNALLERTER,2020,610.0,1338.0,540.0,270.0,225.0,264.0,262.0,388.0,710.0,979.0,773.0,487.0,6846.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,KØRETØJER ,2020,1132.0,1115.0,860.0,809.0,820.0,811.0,798.0,1065.0,1266.0,1247.0,1088.0,690.0,11701.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,LADCYKLER,2020,21.0,41.0,20.0,10.0,7.0,3.0,10.0,13.0,29.0,22.0,17.0,3.0,196.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,LASTBILER,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,PERSONBILER + MC,2020,905.0,955.0,646.0,580.0,597.0,590.0,592.0,811.0,1088.0,1108.0,972.0,631.0,9475.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,"VAREVOGNE (MAX. 3,5 T)",2020,226.0,160.0,213.0,224.0,221.0,220.0,204.0,254.0,176.0,138.0,114.0,58.0,2208.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,A: LET TRAFIK I ALT,2021,1249.0,1245.0,950.0,801.0,794.0,833.0,933.0,1114.0,1168.0,1340.0,1012.0,688.0,12127.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,B: TUNG TRAFIK I ALT,2021,4.0,3.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,18.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,CYK+KNALL,2021,643.0,1355.0,524.0,243.0,245.0,232.0,348.0,391.0,635.0,963.0,820.0,503.0,6902.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,CYKLER + KNALLERTER,2021,627.0,1305.0,495.0,237.0,234.0,225.0,334.0,375.0,606.0,939.0,814.0,497.0,6688.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,KØRETØJER ,2021,1253.0,1248.0,952.0,802.0,795.0,836.0,933.0,1116.0,1168.0,1342.0,1012.0,688.0,12145.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,LADCYKLER,2021,16.0,50.0,29.0,6.0,11.0,7.0,14.0,16.0,29.0,24.0,6.0,6.0,214.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,LASTBILER,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,PERSONBILER + MC,2021,954.0,1013.0,740.0,587.0,571.0,622.0,725.0,847.0,983.0,1191.0,925.0,630.0,9788.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,"VAREVOGNE (MAX. 3,5 T)",2021,295.0,232.0,210.0,214.0,223.0,211.0,208.0,267.0,185.0,149.0,87.0,58.0,2339.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,A: LET TRAFIK I ALT,2023,973.0,1017.0,722.0,665.0,644.0,767.0,783.0,965.0,1084.0,1194.0,980.0,626.0,10420.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,B: TUNG TRAFIK I ALT,2023,9.0,3.0,1.0,0.0,3.0,7.0,1.0,2.0,2.0,0.0,1.0,1.0,30.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,CYK+KNALL,2023,737.0,1758.0,685.0,432.0,461.0,452.0,393.0,567.0,974.0,1461.0,1143.0,690.0,9753.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,CYKLER + KNALLERTER,2023,709.0,1673.0,650.0,415.0,444.0,428.0,379.0,538.0,927.0,1419.0,1116.0,676.0,9374.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,KØRETØJER ,2023,982.0,1020.0,723.0,665.0,647.0,774.0,784.0,967.0,1086.0,1194.0,981.0,627.0,10450.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,LADCYKLER,2023,28.0,85.0,35.0,17.0,17.0,24.0,14.0,29.0,47.0,42.0,27.0,14.0,379.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,LASTBILER,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,PERSONBILER + MC,2023,766.0,879.0,544.0,508.0,482.0,599.0,590.0,754.0,925.0,1099.0,920.0,571.0,8637.0,12.587194935687066,55.67556235261653
4,Christian d. IV's Bro,syd for Niels Juels Gade,Andre faste tællinger,"VAREVOGNE (MAX. 3,5 T)",2023,207.0,138.0,178.0,157.0,162.0,168.0,193.0,211.0,159.0,95.0,60.0,55.0,1783.0,12.587194935687066,55.67556235261653
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,A: LET TRAFIK I ALT,2014,312.0,398.0,335.0,394.0,344.0,387.0,434.0,416.0,391.0,349.0,304.0,321.0,4385.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,B: TUNG TRAFIK I ALT,2014,60.0,78.0,74.0,63.0,74.0,57.0,60.0,67.0,58.0,55.0,53.0,39.0,738.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,BUSSER,2014,55.0,60.0,55.0,48.0,51.0,49.0,50.0,57.0,53.0,55.0,53.0,39.0,625.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,KØRETØJER ,2014,372.0,476.0,409.0,457.0,418.0,444.0,494.0,483.0,449.0,404.0,357.0,360.0,5123.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,LASTBILER,2014,0.0,2.0,2.0,2.0,4.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,17.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,PERSONBILER + MC,2014,217.0,290.0,242.0,234.0,203.0,272.0,299.0,303.0,309.0,300.0,263.0,284.0,3216.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,"VAREVOGNE (MAX. 3,5 T)",2014,95.0,108.0,93.0,160.0,141.0,115.0,135.0,113.0,82.0,49.0,41.0,37.0,1169.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,A: LET TRAFIK I ALT,2015,306.0,456.0,360.0,274.0,280.0,329.0,389.0,408.0,411.0,362.0,331.0,306.0,4212.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,B: TUNG TRAFIK I ALT,2015,67.0,78.0,62.0,59.0,55.0,66.0,57.0,65.0,58.0,56.0,48.0,40.0,711.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,BUSSER,2015,57.0,62.0,52.0,48.0,43.0,52.0,48.0,56.0,57.0,55.0,47.0,40.0,617.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,KØRETØJER ,2015,373.0,534.0,422.0,333.0,335.0,395.0,446.0,473.0,469.0,418.0,379.0,346.0,4923.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,LASTBILER,2015,3.0,1.0,2.0,0.0,5.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,19.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,PERSONBILER + MC,2015,242.0,341.0,258.0,189.0,192.0,225.0,279.0,297.0,334.0,307.0,300.0,259.0,3223.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,"VAREVOGNE (MAX. 3,5 T)",2015,64.0,115.0,102.0,85.0,88.0,104.0,110.0,111.0,77.0,55.0,31.0,47.0,989.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,A: LET TRAFIK I ALT,2016,282.0,443.0,340.0,350.0,327.0,343.0,359.0,364.0,389.0,393.0,352.0,327.0,4269.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,B: TUNG TRAFIK I ALT,2016,61.0,70.0,71.0,68.0,57.0,64.0,60.0,61.0,59.0,37.0,48.0,36.0,692.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,BUSSER,2016,53.0,62.0,61.0,56.0,53.0,54.0,53.0,57.0,57.0,36.0,47.0,34.0,623.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,CYKLER + KNALLERTER,2016,2288.0,4533.0,2579.0,1712.0,1895.0,2306.0,2164.0,2597.0,3826.0,4935.0,5360.0,4561.0,38756.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,KØRETØJER ,2016,343.0,513.0,411.0,418.0,384.0,407.0,419.0,425.0,448.0,430.0,400.0,363.0,4961.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,LADCYKLER,2016,49.0,134.0,71.0,36.0,48.0,48.0,55.0,88.0,110.0,117.0,96.0,70.0,922.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,LASTBILER,2016,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,PERSONBILER + MC,2016,195.0,343.0,251.0,226.0,206.0,243.0,257.0,263.0,295.0,329.0,300.0,297.0,3205.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,"VAREVOGNE (MAX. 3,5 T)",2016,87.0,100.0,89.0,124.0,121.0,100.0,102.0,101.0,94.0,64.0,52.0,30.0,1064.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,A: LET TRAFIK I ALT,2017,266.0,410.0,338.0,301.0,350.0,297.0,336.0,378.0,407.0,412.0,419.0,457.0,4371.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,B: TUNG TRAFIK I ALT,2017,57.0,63.0,77.0,58.0,60.0,54.0,55.0,47.0,48.0,50.0,46.0,37.0,652.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,BUSSER,2017,46.0,48.0,63.0,48.0,46.0,48.0,51.0,44.0,46.0,49.0,46.0,37.0,572.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,CYKLER + KNALLERTER,2017,1725.0,3793.0,1844.0,1364.0,1324.0,1411.0,1447.0,1864.0,2717.0,3500.0,2979.0,2244.0,26212.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,KØRETØJER ,2017,323.0,473.0,415.0,359.0,410.0,351.0,391.0,425.0,455.0,462.0,465.0,494.0,5023.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,LADCYKLER,2017,68.0,116.0,50.0,46.0,55.0,34.0,62.0,74.0,107.0,104.0,35.0,39.0,790.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,LASTBILER,2017,4.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,12.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,PERSONBILER + MC,2017,203.0,312.0,263.0,205.0,240.0,202.0,243.0,302.0,320.0,334.0,351.0,400.0,3375.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,"VAREVOGNE (MAX. 3,5 T)",2017,63.0,98.0,75.0,96.0,110.0,95.0,93.0,76.0,87.0,78.0,68.0,57.0,996.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,A: LET TRAFIK I ALT,2018,255.0,336.0,270.0,285.0,343.0,320.0,331.0,375.0,337.0,293.0,301.0,268.0,3714.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,B: TUNG TRAFIK I ALT,2018,63.0,58.0,61.0,58.0,55.0,55.0,57.0,50.0,47.0,52.0,50.0,39.0,645.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,BUSSER,2018,48.0,50.0,50.0,46.0,43.0,42.0,48.0,46.0,46.0,50.0,49.0,37.0,555.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,CYKLER + KNALLERTER,2018,2233.0,4746.0,2364.0,1565.0,1636.0,1915.0,1774.0,2242.0,3514.0,4267.0,4008.0,2883.0,33147.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,KØRETØJER ,2018,318.0,394.0,331.0,343.0,398.0,375.0,388.0,425.0,384.0,345.0,351.0,307.0,4359.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,LADCYKLER,2018,106.0,166.0,76.0,88.0,49.0,69.0,69.0,76.0,153.0,135.0,121.0,53.0,1161.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,LASTBILER,2018,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,20.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,PERSONBILER + MC,2018,179.0,263.0,185.0,188.0,223.0,218.0,216.0,264.0,262.0,247.0,256.0,240.0,2741.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,"VAREVOGNE (MAX. 3,5 T)",2018,76.0,73.0,85.0,97.0,120.0,102.0,115.0,111.0,75.0,46.0,45.0,28.0,973.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,A: LET TRAFIK I ALT,2019,236.0,367.0,273.0,281.0,307.0,282.0,309.0,329.0,355.0,336.0,326.0,240.0,3641.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,B: TUNG TRAFIK I ALT,2019,58.0,63.0,59.0,64.0,53.0,54.0,52.0,49.0,51.0,48.0,44.0,38.0,633.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,BUSSER,2019,45.0,53.0,48.0,49.0,42.0,45.0,48.0,45.0,50.0,45.0,41.0,38.0,549.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,CYKLER + KNALLERTER,2019,2427.0,4889.0,2561.0,1724.0,1535.0,1812.0,1765.0,2305.0,3488.0,4315.0,3904.0,2995.0,33720.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,KØRETØJER ,2019,294.0,430.0,332.0,345.0,360.0,336.0,361.0,378.0,406.0,384.0,370.0,278.0,4274.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,LADCYKLER,2019,107.0,169.0,100.0,68.0,80.0,70.0,79.0,72.0,151.0,161.0,124.0,55.0,1236.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,LASTBILER,2019,1.0,4.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,17.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,PERSONBILER + MC,2019,182.0,303.0,206.0,184.0,198.0,200.0,233.0,256.0,286.0,289.0,288.0,222.0,2847.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,"VAREVOGNE (MAX. 3,5 T)",2019,54.0,64.0,67.0,97.0,109.0,82.0,76.0,73.0,69.0,47.0,38.0,18.0,794.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,A: LET TRAFIK I ALT,2020,251.0,276.0,228.0,230.0,297.0,277.0,322.0,347.0,337.0,301.0,244.0,273.0,3383.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,B: TUNG TRAFIK I ALT,2020,58.0,53.0,54.0,47.0,47.0,43.0,48.0,42.0,45.0,41.0,37.0,34.0,549.0,12.563772380225611,55.686726138477155
5,Dronning Louises Bro,øst for Nørrebrogade,Søsnittet,BUSSER,2020,40.0,38.0,42.0,38.0,35.0,36.0,37.0,38.0,42.0,39.0,35.0,32.0,452.0,12.563772380225611,55.686726138477155
