TS,ÅR,VEJNAVN,KATEGORI,TOTAL,HDT,ÅDT,TUNG %,LADCYKLER %
72,2017,INGERSLEVSGADE sø.f. Tietgensgade,A+B: KØRETØJER I ALT,8324,10900.0,9700.0,0.0791686689091782,0.0
72,2017,INGERSLEVSGADE sø.f. Tietgensgade,CYKLER + KNALLERTER I ALT,3021,3700.0,3100.0,0.0,0.0188679245283018
72,2018,INGERSLEVSGADE sø.f. Tietgensgade,A+B: KØRETØJER I ALT,7394,9700.0,8700.0,0.0870976467406004,0.0
72,2018,INGERSLEVSGADE sø.f. Tietgensgade,CYKLER + KNALLERTER I ALT,4444,5400.0,4600.0,0.0,0.0211521152115211
72,2019,INGERSLEVSGADE sø.f. Tietgensgade,A+B: KØRETØJER I ALT,7768,10200.0,9100.0,0.088697219361483,0.0
72,2019,INGERSLEVSGADE sø.f. Tietgensgade,CYKLER + KNALLERTER I ALT,4158,5100.0,4300.0,0.0,0.025012025012025
72,2020,INGERSLEVSGADE sø.f. Tietgensgade,A+B: KØRETØJER I ALT,4831,6300.0,5700.0,0.0683088387497412,0.0
72,2020,INGERSLEVSGADE sø.f. Tietgensgade,CYKLER + KNALLERTER I ALT,2424,3000.0,2500.0,0.0,0.0284653465346534
72,2021,INGERSLEVSGADE sø.f. Tietgensgade,A+B: KØRETØJER I ALT,6872,9000.0,8000.0,0.069848661233993,0.0
72,2021,INGERSLEVSGADE sø.f. Tietgensgade,CYKLER + KNALLERTER I ALT,3841,4700.0,4000.0,0.0,0.0372298880499869
72,2022,INGERSLEVSGADE sø.f. Tietgensgade,A+B: KØRETØJER I ALT,6588,8600.0,7700.0,0.0660291438979963,0.0
72,2022,INGERSLEVSGADE sø.f. Tietgensgade,CYKLER + KNALLERTER I ALT,3594,4400.0,3700.0,0.0,0.0417362270450751
72,2023,INGERSLEVSGADE sø.f. Tietgensgade,A+B: KØRETØJER I ALT,6131,8000.0,7200.0,0.083673136519328,0.0
72,2023,INGERSLEVSGADE sø.f. Tietgensgade,CYKLER + KNALLERTER I ALT,3979,4900.0,4100.0,0.0,0.0525257602412666
122,2013,GAMMEL KONGEVEJ vest for Stenosgade,A+B: KØRETØJER I ALT,9596,12600.0,11200.0,0.0394956231763234,0.0
122,2013,GAMMEL KONGEVEJ vest for Stenosgade,CYKLER + KNALLERTER I ALT,15256,18600.0,15700.0,0.0,0.0159937073938122
122,2014,GAMMEL KONGEVEJ vest for Stenosgade,A+B: KØRETØJER I ALT,9472,12400.0,11100.0,0.0349451013513513,0.0
122,2014,GAMMEL KONGEVEJ vest for Stenosgade,CYKLER + KNALLERTER I ALT,13067,15900.0,13500.0,0.0,0.0166832478763296
122,2015,GAMMEL KONGEVEJ vest for Stenosgade,A+B: KØRETØJER I ALT,9082,11900.0,10600.0,0.0346839903105042,0.0
122,2015,GAMMEL KONGEVEJ vest for Stenosgade,CYKLER + KNALLERTER I ALT,14330,17500.0,14800.0,0.0,0.0212142358688066
122,2016,GAMMEL KONGEVEJ vest for Stenosgade,A+B: KØRETØJER I ALT,8081,10600.0,9500.0,0.052221259745081,0.0
122,2016,GAMMEL KONGEVEJ vest for Stenosgade,CYKLER + KNALLERTER I ALT,15401,18800.0,15900.0,0.0,0.0214921109018894
122,2017,GAMMEL KONGEVEJ vest for Stenosgade,A+B: KØRETØJER I ALT,8273,10800.0,9700.0,0.0608001934002175,0.0
122,2017,GAMMEL KONGEVEJ vest for Stenosgade,CYKLER + KNALLERTER I ALT,14453,17600.0,14900.0,0.0,0.0238012869300491
122,2018,GAMMEL KONGEVEJ vest for Stenosgade,A+B: KØRETØJER I ALT,7493,9800.0,8800.0,0.0553850260242893,0.0
122,2018,GAMMEL KONGEVEJ vest for Stenosgade,CYKLER + KNALLERTER I ALT,14620,17800.0,15100.0,0.0,0.0254445964432284
122,2019,GAMMEL KONGEVEJ vest for Stenosgade,A+B: KØRETØJER I ALT,7531,9900.0,8800.0,0.0557694861240207,0.0
122,2019,GAMMEL KONGEVEJ vest for Stenosgade,CYKLER + KNALLERTER I ALT,14835,18100.0,15300.0,0.0,0.029659588810246
122,2020,GAMMEL KONGEVEJ vest for Stenosgade,A+B: KØRETØJER I ALT,7629,10000.0,8900.0,0.0509896447765106,0.0
122,2020,GAMMEL KONGEVEJ vest for Stenosgade,CYKLER + KNALLERTER I ALT,15507,18900.0,16000.0,0.0,0.0290836396466112
122,2021,GAMMEL KONGEVEJ vest for Stenosgade,A+B: KØRETØJER I ALT,7484,9800.0,8800.0,0.0529128808123997,0.0
122,2021,GAMMEL KONGEVEJ vest for Stenosgade,CYKLER + KNALLERTER I ALT,14200,17300.0,14600.0,0.0,0.0369014084507042
122,2022,GAMMEL KONGEVEJ vest for Stenosgade,A+B: KØRETØJER I ALT,7205,9400.0,8400.0,0.0446911866759195,0.0
122,2022,GAMMEL KONGEVEJ vest for Stenosgade,CYKLER + KNALLERTER I ALT,15006,18300.0,15500.0,0.0,0.0381847261095561
122,2023,GAMMEL KONGEVEJ vest for Stenosgade,A+B: KØRETØJER I ALT,7108,9300.0,8300.0,0.0398142937535171,0.0
122,2023,GAMMEL KONGEVEJ vest for Stenosgade,CYKLER + KNALLERTER I ALT,15323,18700.0,15800.0,0.0,0.0451608692814722
602,2014,ISTEDGADE nordøst for Gasværksvej,A+B: KØRETØJER I ALT,5264,6900.0,6200.0,0.0611702127659574,0.0
602,2014,ISTEDGADE nordøst for Gasværksvej,CYKLER + KNALLERTER I ALT,4474,5500.0,4600.0,0.0,0.0321859633437639
602,2015,ISTEDGADE nordøst for Gasværksvej,A+B: KØRETØJER I ALT,5207,6800.0,6100.0,0.0676013059343191,0.0
602,2015,ISTEDGADE nordøst for Gasværksvej,CYKLER + KNALLERTER I ALT,5788,7100.0,6000.0,0.0,0.0397373876986869
602,2016,ISTEDGADE nordøst for Gasværksvej,A+B: KØRETØJER I ALT,5653,7400.0,6600.0,0.0608526446134795,0.0
602,2016,ISTEDGADE nordøst for Gasværksvej,CYKLER + KNALLERTER I ALT,6100,7400.0,6300.0,0.0,0.0447540983606557
602,2017,ISTEDGADE nordøst for Gasværksvej,A+B: KØRETØJER I ALT,6686,8800.0,7800.0,0.0729883338318875,0.0
602,2017,ISTEDGADE nordøst for Gasværksvej,CYKLER + KNALLERTER I ALT,6166,7500.0,6400.0,0.0,0.0381122283490107
602,2018,ISTEDGADE nordøst for Gasværksvej,A+B: KØRETØJER I ALT,5253,6900.0,6100.0,0.0668189605939463,0.0
602,2018,ISTEDGADE nordøst for Gasværksvej,CYKLER + KNALLERTER I ALT,6016,7300.0,6200.0,0.0,0.0443816489361702
602,2019,ISTEDGADE nordøst for Gasværksvej,A+B: KØRETØJER I ALT,5533,7200.0,6500.0,0.068498102295319,0.0
602,2019,ISTEDGADE nordøst for Gasværksvej,CYKLER + KNALLERTER I ALT,5594,6800.0,5800.0,0.0,0.045942080800858
602,2020,ISTEDGADE nordøst for Gasværksvej,A+B: KØRETØJER I ALT,5924,7800.0,6900.0,0.0293720459149223,0.0
602,2020,ISTEDGADE nordøst for Gasværksvej,CYKLER + KNALLERTER I ALT,5811,7100.0,6000.0,0.0,0.0512820512820512
602,2021,ISTEDGADE nordøst for Gasværksvej,A+B: KØRETØJER I ALT,4811,6300.0,5600.0,0.0330492621076699,0.0
602,2021,ISTEDGADE nordøst for Gasværksvej,CYKLER + KNALLERTER I ALT,5299,6500.0,5500.0,0.0,0.0562370258539347
602,2022,ISTEDGADE nordøst for Gasværksvej,A+B: KØRETØJER I ALT,4721,6200.0,5500.0,0.0351620419402668,0.0
602,2022,ISTEDGADE nordøst for Gasværksvej,CYKLER + KNALLERTER I ALT,5129,6300.0,5300.0,0.0,0.0620003899395593
602,2023,ISTEDGADE nordøst for Gasværksvej,A+B: KØRETØJER I ALT,4152,5400.0,4900.0,0.0378131021194605,0.0
602,2023,ISTEDGADE nordøst for Gasværksvej,CYKLER + KNALLERTER I ALT,5000,6100.0,5200.0,0.0,0.0638
603,2013,VESTERBROGADE sv.f. Stenosgade,A+B: KØRETØJER I ALT,12475,16300.0,14600.0,0.0756713426853707,0.0
603,2013,VESTERBROGADE sv.f. Stenosgade,CYKLER + KNALLERTER I ALT,12887,15700.0,13300.0,0.0,0.0211841390548614
603,2014,VESTERBROGADE sv.f. Stenosgade,A+B: KØRETØJER I ALT,12516,16400.0,14600.0,0.0550495365931607,0.0
603,2014,VESTERBROGADE sv.f. Stenosgade,CYKLER + KNALLERTER I ALT,11490,14000.0,11800.0,0.0,0.0251523063533507
603,2015,VESTERBROGADE sv.f. Stenosgade,A+B: KØRETØJER I ALT,11432,15000.0,13400.0,0.0640307907627711,0.0
603,2015,VESTERBROGADE sv.f. Stenosgade,CYKLER + KNALLERTER I ALT,13063,15900.0,13500.0,0.0,0.022889076016229
603,2016,VESTERBROGADE sv.f. Stenosgade,A+B: KØRETØJER I ALT,11480,15000.0,13400.0,0.0584494773519163,0.0
603,2016,VESTERBROGADE sv.f. Stenosgade,CYKLER + KNALLERTER I ALT,13341,16300.0,13700.0,0.0,0.0260100442245708
603,2017,VESTERBROGADE sv.f. Stenosgade,A+B: KØRETØJER I ALT,4937,6500.0,5800.0,0.0767672675713996,0.0
603,2017,VESTERBROGADE sv.f. Stenosgade,CYKLER + KNALLERTER I ALT,9150,11200.0,9400.0,0.0,0.027431693989071
603,2018,VESTERBROGADE sv.f. Stenosgade,A+B: KØRETØJER I ALT,8443,11100.0,9900.0,0.0795925618855857,0.0
603,2018,VESTERBROGADE sv.f. Stenosgade,CYKLER + KNALLERTER I ALT,12568,15300.0,12900.0,0.0,0.0339751750477402
603,2019,VESTERBROGADE sv.f. Stenosgade,A+B: KØRETØJER I ALT,8907,11700.0,10400.0,0.0727517682721455,0.0
603,2019,VESTERBROGADE sv.f. Stenosgade,CYKLER + KNALLERTER I ALT,12515,15300.0,12900.0,0.0,0.0328405912904514
603,2020,VESTERBROGADE sv.f. Stenosgade,A+B: KØRETØJER I ALT,11720,15400.0,13700.0,0.0445392491467576,0.0
603,2020,VESTERBROGADE sv.f. Stenosgade,CYKLER + KNALLERTER I ALT,12562,15300.0,12900.0,0.0,0.0361407419200764
603,2021,VESTERBROGADE sv.f. Stenosgade,A+B: KØRETØJER I ALT,9880,12900.0,11600.0,0.0459514170040485,0.0
603,2021,VESTERBROGADE sv.f. Stenosgade,CYKLER + KNALLERTER I ALT,12363,15100.0,12700.0,0.0,0.0406050311413087
603,2022,VESTERBROGADE sv.f. Stenosgade,A+B: KØRETØJER I ALT,10135,13300.0,11900.0,0.0598914652195362,0.0
603,2022,VESTERBROGADE sv.f. Stenosgade,CYKLER + KNALLERTER I ALT,13332,16300.0,13700.0,0.0,0.0485298529852985
603,2023,VESTERBROGADE sv.f. Stenosgade,A+B: KØRETØJER I ALT,9570,12500.0,11200.0,0.0615464994775339,0.0
603,2023,VESTERBROGADE sv.f. Stenosgade,CYKLER + KNALLERTER I ALT,13474,16400.0,13900.0,0.0,0.0496511800504675
717,2013,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,A+B: KØRETØJER I ALT,14732,19300.0,17200.0,0.0693049144718979,0.0
717,2013,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,CYKLER + KNALLERTER I ALT,4909,6000.0,5100.0,0.0,0.0134446934202485
717,2014,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,A+B: KØRETØJER I ALT,13481,17700.0,15800.0,0.0587493509383576,0.0
717,2014,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,CYKLER + KNALLERTER I ALT,4445,5400.0,4600.0,0.0,0.0173228346456692
717,2015,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,A+B: KØRETØJER I ALT,13684,17900.0,16000.0,0.0814089447529962,0.0
717,2015,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,CYKLER + KNALLERTER I ALT,4776,5800.0,4900.0,0.0,0.0169597989949748
717,2016,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,A+B: KØRETØJER I ALT,13634,17900.0,16000.0,0.0757664661874725,0.0
717,2016,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,CYKLER + KNALLERTER I ALT,4290,5200.0,4400.0,0.0,0.0209790209790209
717,2017,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,A+B: KØRETØJER I ALT,14541,19000.0,17000.0,0.075992022556908,0.0
717,2017,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,CYKLER + KNALLERTER I ALT,4888,6000.0,5000.0,0.0,0.0255728314238952
717,2018,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,A+B: KØRETØJER I ALT,36862,48300.0,43100.0,0.0522760566436981,0.0
717,2018,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,CYKLER + KNALLERTER I ALT,10691,13000.0,11000.0,0.0,0.026190253484239
717,2019,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,A+B: KØRETØJER I ALT,18630,24400.0,21800.0,0.0539989264626945,0.0
717,2019,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,CYKLER + KNALLERTER I ALT,5259,6400.0,5400.0,0.0,0.0260505799581669
717,2020,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,A+B: KØRETØJER I ALT,17090,22400.0,20000.0,0.0416617905207723,0.0
717,2020,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,CYKLER + KNALLERTER I ALT,4370,5300.0,4500.0,0.0,0.0443935926773455
717,2021,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,A+B: KØRETØJER I ALT,17915,23500.0,21000.0,0.0383477532793748,0.0
717,2021,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,CYKLER + KNALLERTER I ALT,5312,6500.0,5500.0,0.0,0.0432981927710843
717,2022,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,A+B: KØRETØJER I ALT,17754,23300.0,20800.0,0.0719274529683451,0.0
717,2022,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,CYKLER + KNALLERTER I ALT,6096,7400.0,6300.0,0.0,0.0424868766404199
717,2023,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,A+B: KØRETØJER I ALT,17621,23100.0,20600.0,0.0497134101356336,0.0
717,2023,KALKBRÆNDERIHAVNSGADE n.f. Indiakaj,CYKLER + KNALLERTER I ALT,6506,7900.0,6700.0,0.0,0.0534890869966185
